iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SAU,Asia,Saudi Arabia,2020-12-05,356911.0,0.0,268.14,5870.0,0.0,15.57,11092.68,0.0,8.33,182.44,0.0,0.48,0.84,,,,,,,,,10106659.0,32790.0,281.13,0.91,40968.0,1.14,0.01,177.6,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-06,358526.0,1615.0,230.71,5954.0,84.0,12.0,11142.88,50.19,7.17,185.05,2.61,0.37,0.83,,,,,,,,,10147030.0,40371.0,282.25,1.12,41132.0,1.14,0.01,181.7,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-07,358526.0,0.0,230.71,5954.0,0.0,12.0,11142.88,0.0,7.17,185.05,0.0,0.37,0.83,,,,,,,,,10191631.0,44601.0,283.49,1.24,40879.0,1.14,0.01,183.2,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-08,358526.0,0.0,230.71,5954.0,0.0,12.0,11142.88,0.0,7.17,185.05,0.0,0.37,0.83,,,,,,,,,10233590.0,41959.0,284.66,1.17,40110.0,1.12,0.01,188.2,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-09,358526.0,0.0,230.71,5954.0,0.0,12.0,11142.88,0.0,7.17,185.05,0.0,0.37,0.82,,,,,,,,,10275365.0,41775.0,285.82,1.16,40060.0,1.11,0.0,200.0,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-10,358526.0,0.0,230.71,5954.0,0.0,12.0,11142.88,0.0,7.17,185.05,0.0,0.37,0.82,,,,,,,,,10316632.0,41267.0,286.97,1.15,39626.0,1.1,0.0,211.3,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-11,358526.0,0.0,230.71,5954.0,0.0,12.0,11142.88,0.0,7.17,185.05,0.0,0.37,0.83,,,,,,,,,10349590.0,32958.0,287.88,0.92,39389.0,1.1,0.0,221.1,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-12,358526.0,0.0,230.71,5954.0,0.0,12.0,11142.88,0.0,7.17,185.05,0.0,0.37,0.83,,,,,,,,,10378732.0,29142.0,288.7,0.81,38868.0,1.08,0.0,222.5,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-13,359749.0,1223.0,174.71,6036.0,82.0,11.71,11180.89,38.01,5.43,187.6,2.55,0.36,0.84,,,,,,,,,10409634.0,30902.0,289.56,0.86,37515.0,1.04,0.0,223.5,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-14,359749.0,0.0,174.71,6036.0,0.0,11.71,11180.89,0.0,5.43,187.6,0.0,0.36,0.85,,,,,,,,,10444186.0,34552.0,290.52,0.96,36079.0,1.0,0.0,231.5,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-15,359749.0,0.0,174.71,6036.0,0.0,11.71,11180.89,0.0,5.43,187.6,0.0,0.36,0.86,,,,,,,,,10490805.0,46619.0,291.81,1.3,36745.0,1.02,0.0,247.3,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-16,359749.0,0.0,174.71,6036.0,0.0,11.71,11180.89,0.0,5.43,187.6,0.0,0.36,0.88,,,,,,,,,10530246.0,39441.0,292.91,1.1,36412.0,1.01,0.0,240.2,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-17,359749.0,0.0,174.71,6036.0,0.0,11.71,11180.89,0.0,5.43,187.6,0.0,0.36,0.89,,,,,,,,,10572694.0,42448.0,294.09,1.18,36580.0,1.02,0.0,232.6,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-18,359749.0,0.0,174.71,6036.0,0.0,11.71,11180.89,0.0,5.43,187.6,0.0,0.36,0.9,,,,,,,,,10606370.0,33676.0,295.03,0.94,36683.0,1.02,0.0,232.0,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-19,359749.0,0.0,174.71,6036.0,0.0,11.71,11180.89,0.0,5.43,187.6,0.0,0.36,0.91,,,,,,,,,10639645.0,33275.0,295.95,0.93,37273.0,1.04,0.0,237.4,tests performed,,,,,,,,,,,,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-20,360848.0,1099.0,157.0,6112.0,76.0,10.86,11215.04,34.16,4.88,189.96,2.36,0.34,0.92,,,,,,,,,10676018.0,36373.0,296.96,1.01,38055.0,1.06,0.0,237.4,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-21,360848.0,0.0,157.0,6112.0,0.0,10.86,11215.04,0.0,4.88,189.96,0.0,0.34,0.92,,,,,,,,,10715628.0,39610.0,298.07,1.1,38777.0,1.08,0.0,233.0,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-22,360848.0,0.0,157.0,6112.0,0.0,10.86,11215.04,0.0,4.88,189.96,0.0,0.34,0.92,,,,,,,,,10755192.0,39564.0,299.17,1.1,37770.0,1.05,0.0,219.6,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-23,360848.0,0.0,157.0,6112.0,0.0,10.86,11215.04,0.0,4.88,189.96,0.0,0.34,0.92,,,,,,,,,10789890.0,34698.0,300.13,0.96,37092.0,1.03,0.0,216.2,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-24,360848.0,0.0,157.0,6112.0,0.0,10.86,11215.04,0.0,4.88,189.96,0.0,0.34,0.92,,,,,,,,,10822229.0,32339.0,301.03,0.9,35648.0,0.99,0.0,206.4,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-25,360848.0,0.0,157.0,6112.0,0.0,10.86,11215.04,0.0,4.88,189.96,0.0,0.34,0.92,,,,,,,,,10851145.0,28916.0,301.84,0.8,34968.0,0.97,0.0,201.8,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-26,360848.0,0.0,157.0,6112.0,0.0,10.86,11215.04,0.0,4.88,189.96,0.0,0.34,0.91,,,,,,,,,10872920.0,21775.0,302.44,0.61,33325.0,0.93,0.01,191.5,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-27,362066.0,1218.0,174.0,6176.0,64.0,9.14,11252.9,37.85,5.41,191.95,1.99,0.28,0.9,,,,,,,,,10903029.0,30109.0,303.28,0.84,32430.0,0.9,0.01,187.6,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-28,362066.0,0.0,174.0,6176.0,0.0,9.14,11252.9,0.0,5.41,191.95,0.0,0.28,0.89,,,,,,,,,10937706.0,34677.0,304.24,0.96,31725.0,0.88,0.01,191.3,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-29,362066.0,0.0,174.0,6176.0,0.0,9.14,11252.9,0.0,5.41,191.95,0.0,0.28,0.88,,,,,,,,,10973855.0,36149.0,305.25,1.01,31238.0,0.87,0.01,193.7,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-30,362066.0,0.0,174.0,6176.0,0.0,9.14,11252.9,0.0,5.41,191.95,0.0,0.28,0.88,,,,,,,,,11010384.0,36529.0,306.27,1.02,31499.0,0.88,0.0,207.0,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2020-12-31,362066.0,0.0,174.0,6176.0,0.0,9.14,11252.9,0.0,5.41,191.95,0.0,0.28,0.88,,,,,,,,,11046767.0,36383.0,307.28,1.01,32077.0,0.89,0.0,221.0,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-01,362066.0,0.0,174.0,6176.0,0.0,9.14,11252.9,0.0,5.41,191.95,0.0,0.28,0.88,,,,,,,,,11073936.0,27169.0,308.03,0.76,31827.0,0.88,0.0,228.5,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-02,362066.0,0.0,174.0,6176.0,0.0,9.14,11252.9,0.0,5.41,191.95,0.0,0.28,0.88,,,,,,,,,11103188.0,29252.0,308.85,0.81,32895.0,0.92,0.0,252.2,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-03,362979.0,913.0,130.43,6239.0,63.0,9.0,11281.28,28.38,4.05,193.91,1.96,0.28,0.89,,,,,,,,,11134877.0,31689.0,309.73,0.88,33121.0,0.92,0.0,275.7,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-04,362979.0,0.0,130.43,6239.0,0.0,9.0,11281.28,0.0,4.05,193.91,0.0,0.28,0.9,,,,,,,,,11174310.0,39433.0,310.83,1.1,33801.0,0.94,0.0,290.0,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-05,362979.0,0.0,130.43,6239.0,0.0,9.0,11281.28,0.0,4.05,193.91,0.0,0.28,0.91,,,,,,,,,11214105.0,39795.0,311.93,1.11,34321.0,0.96,0.0,311.6,tests performed,,,,,,,,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-06,362979.0,0.0,130.43,6239.0,0.0,9.0,11281.28,0.0,4.05,193.91,0.0,0.28,0.93,,,,,,,,,11250266.0,36161.0,312.94,1.01,34269.0,0.95,0.0,309.1,tests performed,137862.0,,,,,,0.38,,,,,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-07,362979.0,0.0,130.43,6239.0,0.0,9.0,11281.28,0.0,4.05,193.91,0.0,0.28,0.96,,,,,,,,,11297327.0,47061.0,314.25,1.31,35794.0,1.0,0.0,336.8,tests performed,,,,,,13492.0,,,,,371.0,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-08,362979.0,0.0,130.43,6239.0,0.0,9.0,11281.28,0.0,4.05,193.91,0.0,0.28,0.98,,,,,,,,,11334370.0,37043.0,315.28,1.03,37205.0,1.03,0.0,369.9,tests performed,,,,,,13492.0,,,,,371.0,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-09,362979.0,0.0,130.43,6239.0,0.0,9.0,11281.28,0.0,4.05,193.91,0.0,0.28,1.01,,,,,,,,,11362694.0,28324.0,316.07,0.79,37072.0,1.03,0.0,364.0,tests performed,178338.0,,,,,13492.0,0.49,,,,371.0,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-10,363692.0,713.0,101.86,6286.0,47.0,6.71,11303.44,22.16,3.17,195.37,1.46,0.21,1.04,,,,,,,,,11405293.0,42599.0,317.25,1.18,38631.0,1.08,0.0,361.5,tests performed,,,,,,14304.0,,,,,393.0,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-11,363692.0,0.0,101.86,6286.0,0.0,6.71,11303.44,0.0,3.17,195.37,0.0,0.21,1.07,,,,,,,,,11455431.0,50138.0,318.64,1.4,40160.0,1.12,0.0,354.1,tests performed,,,,,,14792.0,,,,,406.0,,,56.48,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-12,363692.0,0.0,101.86,6286.0,0.0,6.71,11303.44,0.0,3.17,195.37,0.0,0.21,1.09,,,,,,,,,11504341.0,48910.0,320.01,1.36,41462.0,1.15,0.0,346.8,tests performed,,,,,,15117.0,,,,,415.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-13,363692.0,0.0,101.86,6286.0,0.0,6.71,11303.44,0.0,3.17,195.37,0.0,0.21,1.12,,,,,,,,,11553474.0,49133.0,321.37,1.37,43315.0,1.2,0.0,339.2,tests performed,,,,,,15349.0,,,,,422.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-14,363692.0,0.0,101.86,6286.0,0.0,6.71,11303.44,0.0,3.17,195.37,0.0,0.21,1.13,,,,,,,,,11604169.0,50695.0,322.78,1.41,43835.0,1.22,0.0,321.3,tests performed,,,,,,15813.0,,,,,434.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-15,363692.0,0.0,101.86,6286.0,0.0,6.71,11303.44,0.0,3.17,195.37,0.0,0.21,1.15,,,,,,,,,11647424.0,43255.0,323.99,1.2,44722.0,1.24,0.0,303.6,tests performed,,,,,,16277.0,,,,,447.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-16,363692.0,0.0,101.86,6286.0,0.0,6.71,11303.44,0.0,3.17,195.37,0.0,0.21,1.16,,,,,,,,,11687198.0,39774.0,325.09,1.11,46358.0,1.29,0.0,305.9,tests performed,295530.0,,,,,16742.0,0.81,,,,460.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-17,364753.0,1061.0,151.57,6318.0,32.0,4.57,11336.41,32.98,4.71,196.36,1.0,0.14,1.17,,,,,,,,,11732262.0,45064.0,326.35,1.25,46710.0,1.3,0.0,291.9,tests performed,,,,,,16312.0,,,,,448.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-18,364753.0,0.0,151.57,6318.0,0.0,4.57,11336.41,0.0,4.71,196.36,0.0,0.14,1.18,,,,,,,,,11788613.0,56351.0,327.91,1.57,47597.0,1.32,0.0,289.7,tests performed,,,,,,15881.0,,,,,436.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-19,364753.0,0.0,151.57,6318.0,0.0,4.57,11336.41,0.0,4.71,196.36,0.0,0.14,1.19,,,,,,,,,11841178.0,52565.0,329.38,1.46,48120.0,1.34,0.0,274.1,tests performed,,,,,,15451.0,,,,,424.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-20,364753.0,0.0,151.57,6318.0,0.0,4.57,11336.41,0.0,4.71,196.36,0.0,0.14,1.19,,,,,,,,,11893283.0,52105.0,330.82,1.45,48544.0,1.35,0.0,263.0,tests performed,,,,,,15021.0,,,,,413.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-21,364753.0,0.0,151.57,6318.0,0.0,4.57,11336.41,0.0,4.71,196.36,0.0,0.14,1.19,,,,,,,,,11942589.0,49306.0,332.2,1.37,48346.0,1.34,0.0,253.5,tests performed,,,,,,14591.0,,,,,401.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-22,364753.0,0.0,151.57,6318.0,0.0,4.57,11336.41,0.0,4.71,196.36,0.0,0.14,1.19,,,,,,,,,11976464.0,33875.0,333.14,0.94,47006.0,1.31,0.0,239.3,tests performed,,,,,,14161.0,,,,,389.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-23,364753.0,0.0,151.57,6318.0,0.0,4.57,11336.41,0.0,4.71,196.36,0.0,0.14,1.18,,,,,,,,,12011991.0,35527.0,334.13,0.99,46399.0,1.29,0.0,226.8,tests performed,391643.0,,,,,13730.0,1.08,,,,377.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-24,366185.0,1432.0,204.57,6350.0,32.0,4.57,11380.92,44.51,6.36,197.36,1.0,0.14,1.18,,,,,,,,,12055686.0,43695.0,335.34,1.22,46203.0,1.28,0.0,224.3,tests performed,,,,,,12768.0,,,,,351.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-25,366185.0,0.0,204.57,6350.0,0.0,4.57,11380.92,0.0,6.36,197.36,0.0,0.14,1.19,,,,,,,,,12100328.0,44642.0,336.58,1.24,44531.0,1.24,0.0,209.9,tests performed,,,,,,11806.0,,,,,324.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-26,366185.0,0.0,204.57,6350.0,0.0,4.57,11380.92,0.0,6.36,197.36,0.0,0.14,1.19,,,,,,,,,12146661.0,46333.0,337.87,1.29,43640.0,1.21,0.0,206.1,tests performed,,,,,,10844.0,,,,,298.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-27,366185.0,0.0,204.57,6350.0,0.0,4.57,11380.92,0.0,6.36,197.36,0.0,0.14,1.19,,,,,,,,,12191776.0,45115.0,339.13,1.25,42642.0,1.19,0.0,204.4,tests performed,,,,,,9882.0,,,,,271.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-28,366185.0,0.0,204.57,6350.0,0.0,4.57,11380.92,0.0,6.36,197.36,0.0,0.14,1.19,,,,,,,,,12240221.0,48445.0,340.48,1.35,42519.0,1.18,0.0,198.3,tests performed,,,,,,8920.0,,,,,245.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-29,366185.0,0.0,204.57,6350.0,0.0,4.57,11380.92,0.0,6.36,197.36,0.0,0.14,1.2,,,,,,,,,12276989.0,36768.0,341.5,1.02,42932.0,1.19,0.01,193.3,tests performed,,,,,,7958.0,,,,,219.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-30,366185.0,0.0,204.57,6350.0,0.0,4.57,11380.92,0.0,6.36,197.36,0.0,0.14,1.2,,,,,,,,,12313953.0,36964.0,342.53,1.03,43137.0,1.2,0.01,185.5,tests performed,440618.0,,,,,6996.0,1.21,,,,192.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-01-31,367813.0,1628.0,232.57,6372.0,22.0,3.14,11431.52,50.6,7.23,198.04,0.68,0.1,1.2,,,,,,,,,12358449.0,44496.0,343.76,1.24,43252.0,1.2,0.01,177.8,tests performed,,,,,,6047.0,,,,,166.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-02-01,367813.0,0.0,232.57,6372.0,0.0,3.14,11431.52,0.0,7.23,198.04,0.0,0.1,1.2,,,,,,,,,12410625.0,52176.0,345.22,1.45,44328.0,1.23,0.01,177.8,tests performed,,,,,,5097.0,,,,,140.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-02-02,367813.0,0.0,232.57,6372.0,0.0,3.14,11431.52,0.0,7.23,198.04,0.0,0.1,1.2,,,,,,,,,12462222.0,51597.0,346.65,1.44,45080.0,1.25,0.01,172.2,tests performed,,,,,,4148.0,,,,,114.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-02-03,367813.0,0.0,232.57,6372.0,0.0,3.14,11431.52,0.0,7.23,198.04,0.0,0.1,1.2,,,,,,,,,12517073.0,54851.0,348.18,1.53,46471.0,1.29,0.01,169.2,tests performed,,,,,,3198.0,,,,,88.0,,,53.7,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-02-04,367813.0,0.0,232.57,6372.0,0.0,3.14,11431.52,0.0,7.23,198.04,0.0,0.1,1.19,,,,,,,,,12571129.0,54056.0,349.68,1.5,47273.0,1.32,0.01,167.8,tests performed,,,,,,2249.0,,,,,62.0,,,57.41,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-02-05,367813.0,0.0,232.57,6372.0,0.0,3.14,11431.52,0.0,7.23,198.04,0.0,0.1,1.19,,,,,,,,,12617003.0,45874.0,350.96,1.28,48573.0,1.35,0.01,167.3,tests performed,,,,,,1299.0,,,,,36.0,,,57.41,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
SAU,Asia,Saudi Arabia,2021-02-06,367813.0,0.0,232.57,6372.0,0.0,3.14,11431.52,0.0,7.23,198.04,0.0,0.1,1.19,,,,,,,,,12663169.0,46166.0,352.24,1.28,49888.0,1.39,0.01,162.6,tests performed,,,,,,350.0,,,,,10.0,,,57.41,15.32,31.9,3.3,1.84,49045.41,,259.54,17.72,1.8,25.4,,2.7,75.13,0.85,36408824,,,,
